date,time,open,high,low,close,volume
2017/11/28,13:00,22425,22440,22420,22435,20065
2017/11/28,13:15,22440,22450,22430,22430,13748
2017/11/28,13:30,22430,22445,22430,22430,10671
2017/11/28,13:45,22435,22440,22415,22440,15354
2017/11/28,14:00,22440,22485,22435,22455,26040
2017/11/28,14:15,22455,22490,22450,22485,16566
2017/11/28,14:30,22480,22485,22465,22485,11434
2017/11/28,14:45,22485,22495,22465,22490,23884
2017/11/28,15:00,22490,22515,22485,22505,16283
2017/11/28,15:15,22495,22495,22495,22495,4819
2017/11/29,16:30,22505,22540,22495,22520,12644
2017/11/29,16:45,22525,22540,22520,22535,4774
2017/11/29,17:00,22535,22555,22530,22545,16483
2017/11/29,17:15,22545,22560,22515,22520,13169
2017/11/29,17:30,22520,22535,22515,22520,9988
2017/11/29,17:45,22520,22540,22500,22530,13093
2017/11/29,18:00,22535,22545,22510,22525,12016
2017/11/29,18:15,22525,22535,22510,22530,7662
2017/11/29,18:30,22530,22535,22525,22530,3391
2017/11/29,18:45,22525,22535,22525,22535,3730
2017/11/29,19:00,22540,22555,22530,22550,10691
2017/11/29,19:15,22555,22560,22520,22530,9884
2017/11/29,19:30,22530,22535,22520,22525,9689
2017/11/29,19:45,22530,22560,22525,22560,12217
2017/11/29,20:00,22560,22565,22540,22545,5852
2017/11/29,20:15,22545,22550,22530,22545,9963
2017/11/29,20:30,22545,22555,22540,22545,3185
2017/11/29,20:45,22545,22550,22535,22545,2930
2017/11/29,21:00,22540,22550,22540,22545,1264
2017/11/29,21:15,22540,22545,22535,22540,2720
2017/11/29,21:30,22540,22545,22530,22535,2964
2017/11/29,21:45,22530,22540,22515,22520,4459
2017/11/29,22:00,22520,22525,22515,22520,2033
2017/11/29,22:15,22520,22535,22515,22535,5764
2017/11/29,22:30,22530,22540,22525,22535,3273
2017/11/29,22:45,22540,22550,22535,22540,2578
2017/11/29,23:00,22540,22555,22540,22550,4880
2017/11/29,23:15,22550,22555,22550,22550,1285
2017/11/29,23:30,22550,22565,22540,22560,8827
2017/11/29,23:45,22565,22565,22530,22535,8759
2017/11/29,0:00,22535,22555,22535,22550,14248
2017/11/29,0:15,22555,22560,22535,22540,8225
2017/11/29,0:30,22540,22555,22525,22540,10219
2017/11/29,0:45,22535,22545,22525,22530,4563
2017/11/29,1:00,22530,22540,22525,22530,8660
2017/11/29,1:15,22530,22535,22525,22530,5176
2017/11/29,1:30,22530,22535,22520,22525,6165
2017/11/29,1:45,22530,22535,22515,22530,5121
2017/11/29,2:00,22530,22560,22525,22560,6256
2017/11/29,2:15,22560,22565,22540,22560,6714
2017/11/29,2:30,22565,22575,22555,22560,4746
2017/11/29,2:45,22560,22580,22555,22575,3459
2017/11/29,3:00,22575,22600,22575,22590,7168
2017/11/29,3:15,22585,22600,22540,22555,13509
2017/11/29,3:30,22555,22585,22550,22565,7557
2017/11/29,3:45,22570,22575,22515,22525,6333
2017/11/29,4:00,22525,22550,22510,22545,7914
2017/11/29,4:15,22545,22565,22540,22560,3442
2017/11/29,4:30,22560,22610,22555,22610,6511
2017/11/29,4:45,22610,22650,22605,22625,10665
2017/11/29,5:00,22630,22635,22610,22630,4232
2017/11/29,5:15,22635,22650,22630,22635,3105
2017/11/29,5:30,22620,22620,22620,22620,2547
2017/11/29,8:45,22620,22670,22620,22640,22477
2017/11/29,9:00,22640,22655,22575,22595,56081
2017/11/29,9:15,22600,22620,22570,22605,35552
2017/11/29,9:30,22605,22620,22540,22555,27515
2017/11/29,9:45,22550,22580,22545,22565,19811
2017/11/29,10:00,22565,22625,22550,22600,36183
2017/11/29,10:15,22595,22640,22590,22625,18451
2017/11/29,10:30,22625,22630,22595,22595,9788
2017/11/29,10:45,22600,22625,22580,22590,18661
2017/11/29,11:00,22585,22595,22575,22585,6902
2017/11/29,11:15,22585,22610,22570,22580,19080
2017/11/29,11:30,22580,22590,22520,22535,18500
2017/11/29,11:45,22535,22555,22510,22530,26643
2017/11/29,12:00,22535,22565,22530,22555,15621
2017/11/29,12:15,22555,22575,22545,22570,9999
2017/11/29,12:30,22565,22590,22555,22590,21392
2017/11/29,12:45,22590,22590,22550,22555,21849
2017/11/29,13:00,22550,22575,22545,22565,14245
2017/11/29,13:15,22565,22570,22550,22560,6670
2017/11/29,13:30,22560,22565,22540,22555,10034
2017/11/29,13:45,22555,22575,22550,22565,9771
2017/11/29,14:00,22565,22585,22565,22570,16952
2017/11/29,14:15,22575,22590,22565,22570,10195
2017/11/29,14:30,22570,22595,22550,22555,21139
2017/11/29,14:45,22555,22615,22550,22610,30679
2017/11/29,15:00,22605,22630,22600,22620,21059
2017/11/29,15:15,22620,22620,22620,22620,5134
2017/11/30,16:30,22620,22640,22615,22620,9723
2017/11/30,16:45,22620,22630,22610,22615,6736
2017/11/30,17:00,22615,22640,22610,22630,13025
2017/11/30,17:15,22630,22640,22610,22620,12066
2017/11/30,17:30,22620,22625,22605,22605,4547
2017/11/30,17:45,22605,22620,22605,22610,5054
2017/11/30,18:00,22610,22625,22605,22615,7245
2017/11/30,18:15,22620,22630,22615,22625,4417
2017/11/30,18:30,22630,22650,22625,22645,7722
2017/11/30,18:45,22640,22655,22635,22640,5824
2017/11/30,19:00,22640,22645,22635,22640,3973
2017/11/30,19:15,22640,22655,22640,22645,3798
2017/11/30,19:30,22650,22655,22640,22645,3800
2017/11/30,19:45,22645,22685,22645,22680,10806
2017/11/30,20:00,22680,22695,22675,22695,8757
2017/11/30,20:15,22695,22710,22690,22705,11594
2017/11/30,20:30,22705,22715,22705,22705,6989
2017/11/30,20:45,22710,22730,22705,22715,7082
2017/11/30,21:00,22715,22740,22715,22725,9283
2017/11/30,21:15,22720,22725,22710,22715,3635
2017/11/30,21:30,22720,22720,22690,22705,8472
2017/11/30,21:45,22705,22725,22700,22710,8652
2017/11/30,22:00,22705,22735,22705,22730,7713
2017/11/30,22:15,22730,22775,22725,22760,18929
2017/11/30,22:30,22765,22775,22740,22745,19447
2017/11/30,22:45,22745,22770,22740,22765,11527
2017/11/30,23:00,22765,22780,22755,22760,8454
2017/11/30,23:15,22760,22770,22760,22765,4993
2017/11/30,23:30,22760,22770,22745,22765,17436
2017/11/30,23:45,22765,22800,22750,22790,21083
2017/11/30,0:00,22790,22800,22770,22775,19837
2017/11/30,0:15,22770,22775,22685,22705,44212
2017/11/30,0:30,22710,22725,22665,22725,31113
2017/11/30,0:45,22725,22730,22690,22705,25640
2017/11/30,1:00,22700,22730,22695,22720,28975
2017/11/30,1:15,22720,22730,22615,22635,40147
2017/11/30,1:30,22635,22655,22595,22600,22289
2017/11/30,1:45,22605,22610,22570,22575,21619
2017/11/30,2:00,22575,22590,22555,22585,20963
2017/11/30,2:15,22585,22610,22575,22585,15963
2017/11/30,2:30,22585,22610,22565,22600,9755
2017/11/30,2:45,22600,22630,22600,22625,13244
2017/11/30,3:00,22625,22650,22610,22645,8789
2017/11/30,3:15,22645,22670,22640,22670,5510
2017/11/30,3:30,22670,22670,22630,22640,5114
2017/11/30,3:45,22640,22650,22620,22630,3689
2017/11/30,4:00,22630,22645,22625,22640,3572
2017/11/30,4:15,22640,22650,22630,22640,4492
2017/11/30,4:30,22640,22645,22625,22630,2672
2017/11/30,4:45,22630,22645,22625,22635,3326
2017/11/30,5:00,22635,22640,22625,22625,2824
2017/11/30,5:15,22625,22635,22610,22630,2157
2017/11/30,5:30,22615,22615,22615,22615,1931
2017/11/30,8:45,22635,22645,22580,22595,19413
2017/11/30,9:00,22590,22600,22510,22545,75604
2017/11/30,9:15,22545,22595,22530,22570,39945
2017/11/30,9:30,22575,22590,22545,22570,29607
2017/11/30,9:45,22570,22590,22540,22545,30441
2017/11/30,10:00,22545,22630,22545,22625,30996
2017/11/30,10:15,22625,22650,22615,22615,27932
2017/11/30,10:30,22615,22620,22570,22570,24849
2017/11/30,10:45,22570,22590,22545,22575,38016
2017/11/30,11:00,22575,22595,22560,22560,18962
2017/11/30,11:15,22560,22590,22560,22575,13498
2017/11/30,11:30,22580,22600,22570,22590,10559
2017/11/30,11:45,22595,22610,22585,22600,5801
2017/11/30,12:00,22605,22605,22585,22590,5721
2017/11/30,12:15,22590,22610,22585,22605,6702
2017/11/30,12:30,22605,22605,22560,22575,24717
2017/11/30,12:45,22570,22610,22565,22605,21752
2017/11/30,13:00,22600,22625,22590,22620,24387
2017/11/30,13:15,22615,22620,22600,22610,12334
2017/11/30,13:30,22610,22630,22600,22625,9555
2017/11/30,13:45,22625,22665,22620,22650,24448
2017/11/30,14:00,22655,22730,22650,22710,46621
2017/11/30,14:15,22715,22735,22695,22715,34633
2017/11/30,14:30,22710,22750,22710,22740,29232
2017/11/30,14:45,22740,22760,22725,22735,30180
2017/11/30,15:00,22735,22765,22725,22755,26552
2017/11/30,15:15,22765,22765,22765,22765,6062
2017/12/1,16:30,22770,22810,22765,22780,22526
2017/12/1,16:45,22780,22800,22780,22785,10611
2017/12/1,17:00,22785,22790,22770,22785,10353
2017/12/1,17:15,22790,22800,22780,22795,7076
2017/12/1,17:30,22795,22830,22790,22820,13550
2017/12/1,17:45,22815,22860,22810,22845,18364
2017/12/1,18:00,22845,22880,22845,22875,17894
2017/12/1,18:15,22875,22880,22840,22850,12469
2017/12/1,18:30,22855,22860,22840,22850,10385
2017/12/1,18:45,22845,22860,22840,22845,7379
2017/12/1,19:00,22845,22850,22800,22820,14186
2017/12/1,19:15,22820,22835,22815,22825,5085
2017/12/1,19:30,22825,22850,22820,22845,5861
2017/12/1,19:45,22845,22860,22840,22845,6559
2017/12/1,20:00,22845,22860,22845,22855,4224
2017/12/1,20:15,22855,22870,22840,22840,6351
2017/12/1,20:30,22840,22865,22840,22855,4923
2017/12/1,20:45,22855,22860,22840,22855,5111
2017/12/1,21:00,22855,22860,22830,22835,5593
2017/12/1,21:15,22835,22850,22820,22840,10291
2017/12/1,21:30,22835,22840,22805,22815,16178
2017/12/1,21:45,22820,22835,22805,22835,6040
2017/12/1,22:00,22835,22835,22820,22830,3983
2017/12/1,22:15,22830,22845,22830,22840,4425
2017/12/1,22:30,22840,22855,22825,22825,13969
2017/12/1,22:45,22825,22850,22820,22835,9371
2017/12/1,23:00,22840,22845,22835,22845,3953
2017/12/1,23:15,22845,22850,22830,22835,2878
2017/12/1,23:30,22840,22845,22815,22825,16661
2017/12/1,23:45,22830,22830,22770,22795,22515
2017/12/1,0:00,22795,22800,22785,22790,14346
2017/12/1,0:15,22790,22800,22760,22775,19735
2017/12/1,0:30,22780,22780,22740,22755,22673
2017/12/1,0:45,22755,22815,22745,22795,26368
2017/12/1,1:00,22800,22830,22790,22825,21119
2017/12/1,1:15,22825,22845,22810,22820,16929
2017/12/1,1:30,22815,22830,22805,22825,10010
2017/12/1,1:45,22825,22840,22820,22835,9332
2017/12/1,2:00,22835,22900,22830,22895,21426
2017/12/1,2:15,22895,22935,22895,22925,19146
2017/12/1,2:30,22920,22950,22915,22945,11015
2017/12/1,2:45,22945,22960,22915,22930,12243
2017/12/1,3:00,22925,22955,22925,22955,6815
2017/12/1,3:15,22950,22955,22925,22940,6598
2017/12/1,3:30,22945,22950,22925,22935,4914
2017/12/1,3:45,22930,22950,22920,22945,5781
2017/12/1,4:00,22945,22955,22930,22945,6359
2017/12/1,4:15,22950,22965,22945,22965,3360
2017/12/1,4:30,22965,22970,22950,22955,3223
2017/12/1,4:45,22955,22960,22940,22945,2647
2017/12/1,5:00,22945,22950,22905,22910,8410
2017/12/1,5:15,22915,22920,22900,22900,2901
2017/12/1,5:30,22900,22900,22900,22900,1964
2017/12/1,8:45,22905,22955,22900,22950,25626
2017/12/1,9:00,22955,22965,22905,22955,50776
2017/12/1,9:15,22955,23000,22895,22920,55058
2017/12/1,9:30,22925,22935,22880,22885,34107
2017/12/1,9:45,22885,22890,22695,22725,124491
2017/12/1,10:00,22725,22770,22710,22730,39742
2017/12/1,10:15,22730,22775,22730,22755,29779
2017/12/1,10:30,22755,22800,22740,22765,34869
2017/12/1,10:45,22770,22770,22670,22715,53051
2017/12/1,11:00,22710,22730,22675,22725,24648
2017/12/1,11:15,22725,22740,22715,22725,13611
2017/12/1,11:30,22725,22785,22725,22780,25578
2017/12/1,11:45,22780,22795,22765,22775,13316
2017/12/1,12:00,22775,22790,22765,22770,9076
2017/12/1,12:15,22775,22800,22765,22790,11707
2017/12/1,12:30,22790,22795,22750,22760,24759
2017/12/1,12:45,22765,22770,22730,22740,15867
2017/12/1,13:00,22740,22770,22735,22760,11142
2017/12/1,13:15,22760,22795,22760,22785,16478
2017/12/1,13:30,22785,22845,22780,22840,26170
2017/12/1,13:45,22840,22890,22835,22845,37761
2017/12/1,14:00,22845,22865,22830,22830,21359
2017/12/1,14:15,22835,22860,22830,22855,19195
2017/12/1,14:30,22860,22880,22855,22865,26122
2017/12/1,14:45,22860,22875,22810,22830,30970
2017/12/1,15:00,22830,22840,22800,22825,23960
2017/12/1,15:15,22790,22790,22790,22790,5657
2017/12/4,16:30,22830,22845,22810,22840,12846
2017/12/4,16:45,22840,22845,22820,22830,4400
2017/12/4,17:00,22830,22845,22820,22830,10011
2017/12/4,17:15,22835,22835,22805,22810,6347
2017/12/4,17:30,22810,22815,22740,22760,20956
2017/12/4,17:45,22760,22770,22740,22750,13067
2017/12/4,18:00,22745,22760,22725,22750,17679
2017/12/4,18:15,22750,22750,22700,22730,18677
2017/12/4,18:30,22730,22745,22710,22725,13205
2017/12/4,18:45,22725,22745,22725,22745,13238
2017/12/4,19:00,22740,22765,22735,22755,11093
2017/12/4,19:15,22750,22765,22730,22735,8643
2017/12/4,19:30,22735,22740,22690,22690,15049
2017/12/4,19:45,22690,22700,22660,22690,20585
2017/12/4,20:00,22690,22710,22680,22690,10400
2017/12/4,20:15,22685,22725,22685,22725,8390
2017/12/4,20:30,22725,22730,22705,22710,8253
2017/12/4,20:45,22715,22730,22705,22715,8736
2017/12/4,21:00,22715,22745,22715,22725,7193
2017/12/4,21:15,22725,22735,22715,22725,6942
2017/12/4,21:30,22725,22745,22720,22720,9144
2017/12/4,21:45,22725,22755,22720,22730,12425
2017/12/4,22:00,22730,22770,22725,22770,13366
2017/12/4,22:15,22765,22775,22755,22770,18801
2017/12/4,22:30,22770,22795,22765,22785,11433
2017/12/4,22:45,22785,22790,22765,22775,10028
2017/12/4,23:00,22775,22780,22760,22770,7329
2017/12/4,23:15,22765,22785,22765,22775,6326
2017/12/4,23:30,22775,22785,22740,22745,29774
2017/12/4,23:45,22745,22780,22740,22775,14892
2017/12/4,0:00,22770,22790,22750,22785,21307
2017/12/4,0:15,22785,22815,22780,22795,24145
2017/12/4,0:30,22795,22835,22790,22805,22587
2017/12/4,0:45,22810,22820,22800,22805,9826
2017/12/4,1:00,22805,22810,22560,22680,82399
2017/12/4,1:15,22675,22680,22490,22505,80059
2017/12/4,1:30,22505,22560,22415,22480,100648
2017/12/4,1:45,22480,22520,22370,22515,72539
2017/12/4,2:00,22515,22610,22495,22550,58847
2017/12/4,2:15,22550,22575,22510,22525,37016
2017/12/4,2:30,22525,22565,22515,22560,18461
2017/12/4,2:45,22560,22600,22555,22595,14704
2017/12/4,3:00,22595,22625,22580,22615,10844
2017/12/4,3:15,22615,22620,22585,22605,10640
2017/12/4,3:30,22610,22660,22605,22635,13569
2017/12/4,3:45,22635,22645,22615,22635,7757
2017/12/4,4:00,22635,22655,22620,22650,6851
2017/12/4,4:15,22655,22655,22640,22650,4530
2017/12/4,4:30,22650,22660,22620,22620,4434
2017/12/4,4:45,22620,22625,22610,22615,5139
2017/12/4,5:00,22615,22640,22595,22620,5042
2017/12/4,5:15,22615,22625,22595,22600,3127
2017/12/4,5:30,22630,22630,22630,22630,2618
2017/12/4,8:45,22810,22870,22800,22865,36697
2017/12/4,9:00,22860,22870,22800,22805,45049
2017/12/4,9:15,22805,22810,22750,22785,52480
2017/12/4,9:30,22790,22795,22740,22765,27172
2017/12/4,9:45,22770,22870,22760,22810,47507
2017/12/4,10:00,22810,22840,22770,22800,28274
2017/12/4,10:15,22800,22805,22760,22775,18978
2017/12/4,10:30,22775,22790,22740,22780,29718
2017/12/4,10:45,22775,22795,22760,22790,20371
2017/12/4,11:00,22795,22800,22780,22785,8816
2017/12/4,11:15,22785,22790,22780,22785,7451
2017/12/4,11:30,22780,22790,22775,22785,7081
2017/12/4,11:45,22785,22790,22775,22785,4156
2017/12/4,12:00,22780,22800,22780,22795,6536
2017/12/4,12:15,22795,22810,22785,22805,5265
2017/12/4,12:30,22800,22815,22785,22815,9139
2017/12/4,12:45,22815,22825,22770,22790,17915
2017/12/4,13:00,22790,22798,22770,22785,11108
2017/12/4,13:15,22785,22790,22755,22765,11831
2017/12/4,13:30,22765,22780,22750,22775,9372
2017/12/4,13:45,22780,22780,22755,22770,5188
2017/12/4,14:00,22770,22795,22750,22760,15282
2017/12/4,14:15,22755,22760,22715,22755,26746
2017/12/4,14:30,22750,22765,22725,22740,11742
2017/12/4,14:45,22735,22740,22700,22715,24792
2017/12/4,15:00,22715,22730,22705,22730,15818
2017/12/4,15:15,22710,22710,22710,22710,5489
2017/12/5,16:30,22765,22780,22735,22740,16236
2017/12/5,16:45,22740,22760,22730,22745,7563
2017/12/5,17:00,22745,22765,22730,22735,12783
2017/12/5,17:15,22735,22740,22720,22725,10220
2017/12/5,17:30,22725,22740,22720,22735,8076
2017/12/5,17:45,22740,22750,22715,22725,10937
2017/12/5,18:00,22720,22750,22720,22750,4230
2017/12/5,18:15,22750,22755,22740,22750,4530
2017/12/5,18:30,22750,22750,22735,22735,3105
2017/12/5,18:45,22740,22740,22725,22725,4861
2017/12/5,19:00,22725,22740,22725,22735,3798
2017/12/5,19:15,22735,22750,22735,22745,4290
2017/12/5,19:30,22745,22755,22730,22750,2709
2017/12/5,19:45,22750,22760,22720,22735,11208
2017/12/5,20:00,22732,22740,22725,22735,3109
2017/12/5,20:15,22740,22745,22735,22740,2340
2017/12/5,20:30,22740,22760,22740,22755,2771
2017/12/5,20:45,22755,22765,22755,22755,2737
2017/12/5,21:00,22760,22760,22745,22755,3763
2017/12/5,21:15,22760,22780,22755,22780,3598
2017/12/5,21:30,22780,22785,22770,22775,3265
2017/12/5,21:45,22775,22785,22765,22770,3613
2017/12/5,22:00,22770,22775,22755,22765,4222
2017/12/5,22:15,22765,22775,22760,22770,3865
2017/12/5,22:30,22770,22780,22765,22770,4375
2017/12/5,22:45,22765,22785,22765,22780,4877
2017/12/5,23:00,22785,22800,22780,22790,5964
2017/12/5,23:15,22795,22795,22780,22785,3369
2017/12/5,23:30,22785,22805,22760,22800,18436
2017/12/5,23:45,22800,22805,22755,22765,15574
2017/12/5,0:00,22770,22775,22730,22750,16815
2017/12/5,0:15,22745,22765,22725,22750,13981
2017/12/5,0:30,22755,22755,22705,22705,14250
2017/12/5,0:45,22705,22715,22650,22685,27463
2017/12/5,1:00,22685,22705,22670,22690,13681
2017/12/5,1:15,22690,22730,22690,22700,9371
2017/12/5,1:30,22695,22735,22690,22725,7287
2017/12/5,1:45,22725,22730,22710,22730,5209
2017/12/5,2:00,22730,22740,22725,22735,4354
2017/12/5,2:15,22735,22740,22710,22720,3167
2017/12/5,2:30,22720,22720,22690,22710,4126
2017/12/5,2:45,22710,22730,22705,22730,3296
2017/12/5,3:00,22730,22740,22725,22740,2086
2017/12/5,3:15,22740,22740,22705,22705,2537
2017/12/5,3:30,22705,22720,22705,22720,2320
2017/12/5,3:45,22720,22720,22705,22710,1676
2017/12/5,4:00,22710,22710,22675,22675,3695
2017/12/5,4:15,22675,22685,22635,22645,6625
2017/12/5,4:30,22650,22675,22640,22655,5257
2017/12/5,4:45,22655,22665,22640,22660,4152
2017/12/5,5:00,22655,22660,22635,22635,2977
2017/12/5,5:15,22635,22650,22630,22645,1396
2017/12/5,5:30,22630,22630,22630,22630,1789
2017/12/5,8:45,22590,22600,22575,22590,19316
2017/12/5,9:00,22585,22630,22545,22595,51666
2017/12/5,9:15,22595,22615,22555,22565,26650
2017/12/5,9:30,22570,22585,22530,22550,25924
2017/12/5,9:45,22555,22555,22520,22545,21275
2017/12/5,10:00,22545,22560,22535,22550,9401
2017/12/5,10:15,22545,22575,22540,22560,13953
2017/12/5,10:30,22560,22610,22560,22580,30039
2017/12/5,10:45,22580,22620,22580,22605,20075
2017/12/5,11:00,22605,22610,22590,22610,14147
2017/12/5,11:15,22605,22625,22605,22615,12527
2017/12/5,11:30,22615,22640,22595,22640,17564
2017/12/5,11:45,22640,22665,22630,22660,14313
2017/12/5,12:00,22655,22665,22645,22660,6018
2017/12/5,12:15,22655,22675,22650,22660,7406
2017/12/5,12:30,22660,22690,22650,22655,25398
2017/12/5,12:45,22655,22655,22615,22635,17785
2017/12/5,13:00,22635,22645,22630,22640,9794
2017/12/5,13:15,22635,22660,22630,22660,12787
2017/12/5,13:30,22660,22670,22640,22670,8442
2017/12/5,13:45,22665,22665,22635,22655,11055
2017/12/5,14:00,22655,22680,22640,22675,14268
2017/12/5,14:15,22675,22680,22650,22660,7415
2017/12/5,14:30,22655,22670,22655,22660,5300
2017/12/5,14:45,22660,22670,22630,22630,16235
2017/12/5,15:00,22630,22640,22605,22610,25149
2017/12/5,15:15,22610,22610,22610,22610,5599
2017/12/6,16:30,22630,22635,22595,22595,13638
2017/12/6,16:45,22600,22600,22570,22570,12462
2017/12/6,17:00,22570,22610,22565,22605,10940
2017/12/6,17:15,22605,22625,22590,22600,11407
2017/12/6,17:30,22600,22605,22585,22595,5833
2017/12/6,17:45,22595,22605,22580,22590,9517
2017/12/6,18:00,22590,22600,22570,22575,6380
2017/12/6,18:15,22575,22575,22545,22555,10315
2017/12/6,18:30,22555,22580,22550,22575,5020
2017/12/6,18:45,22570,22575,22555,22570,5256
2017/12/6,19:00,22570,22595,22565,22590,8495
2017/12/6,19:15,22590,22595,22550,22560,11793
2017/12/6,19:30,22560,22560,22520,22530,12707
2017/12/6,19:45,22525,22545,22520,22535,9441
2017/12/6,20:00,22535,22550,22525,22545,6271
2017/12/6,20:15,22550,22550,22530,22530,3296
2017/12/6,20:30,22535,22555,22530,22555,5892
2017/12/6,20:45,22550,22565,22540,22560,6376
2017/12/6,21:00,22565,22575,22545,22570,4930
2017/12/6,21:15,22570,22580,22560,22575,6869
2017/12/6,21:30,22570,22620,22565,22610,10559
2017/12/6,21:45,22610,22620,22600,22615,6231
2017/12/6,22:00,22615,22620,22585,22585,7125
2017/12/6,22:15,22590,22610,22585,22605,5560
2017/12/6,22:30,22605,22610,22575,22580,7085
2017/12/6,22:45,22580,22600,22565,22565,7098
2017/12/6,23:00,22565,22615,22555,22610,14853
2017/12/6,23:15,22615,22620,22595,22605,4523
2017/12/6,23:30,22605,22610,22575,22600,17418
2017/12/6,23:45,22595,22600,22555,22570,19202
2017/12/6,0:00,22570,22605,22560,22570,17339
2017/12/6,0:15,22570,22600,22565,22585,13437
2017/12/6,0:30,22585,22600,22570,22590,8814
2017/12/6,0:45,22590,22615,22585,22615,10422
2017/12/6,1:00,22615,22665,22615,22650,11444
2017/12/6,1:15,22655,22665,22640,22650,5600
2017/12/6,1:30,22650,22660,22635,22660,5420
2017/12/6,1:45,22655,22655,22615,22625,5448
2017/12/6,2:00,22625,22630,22605,22625,5933
2017/12/6,2:15,22620,22630,22590,22605,6805
2017/12/6,2:30,22605,22630,22605,22610,4878
2017/12/6,2:45,22615,22615,22590,22595,4128
2017/12/6,3:00,22600,22625,22590,22605,4887
2017/12/6,3:15,22600,22620,22585,22610,4081
2017/12/6,3:30,22615,22625,22610,22615,2754
2017/12/6,3:45,22615,22620,22600,22610,1995
2017/12/6,4:00,22610,22615,22590,22590,2273
2017/12/6,4:15,22595,22595,22560,22575,5521
2017/12/6,4:30,22575,22575,22550,22565,4258
2017/12/6,4:45,22560,22560,22530,22545,4204
2017/12/6,5:00,22545,22555,22530,22530,3090
2017/12/6,5:15,22530,22535,22510,22525,3197
2017/12/6,5:30,22530,22530,22530,22530,1724
2017/12/6,8:45,22510,22540,22510,22530,19205
2017/12/6,9:00,22530,22535,22480,22510,41799
2017/12/6,9:15,22510,22520,22480,22485,22366
2017/12/6,9:30,22485,22515,22455,22515,26155
2017/12/6,9:45,22510,22520,22490,22495,20577
2017/12/6,10:00,22500,22520,22490,22500,17253
2017/12/6,10:15,22500,22510,22475,22475,15231
2017/12/6,10:30,22475,22495,22435,22445,30525
2017/12/6,10:45,22445,22470,22430,22465,24566
2017/12/6,11:00,22465,22465,22415,22445,21218
2017/12/6,11:15,22440,22440,22405,22420,23962
2017/12/6,11:30,22425,22430,22240,22280,63463
2017/12/6,11:45,22285,22320,22260,22285,33948
2017/12/6,12:00,22285,22310,22280,22310,17329
2017/12/6,12:15,22310,22310,22220,22300,26930
2017/12/6,12:30,22295,22320,22230,22250,39056
2017/12/6,12:45,22250,22270,22230,22270,23858
2017/12/6,13:00,22270,22270,22240,22255,15640
2017/12/6,13:15,22255,22280,22155,22160,37431
2017/12/6,13:30,22160,22210,22150,22200,30772
2017/12/6,13:45,22205,22225,22165,22175,27979
2017/12/6,14:00,22175,22175,22110,22155,40228
2017/12/6,14:15,22155,22205,22150,22200,16618
2017/12/6,14:30,22200,22220,22170,22205,21416
2017/12/6,14:45,22205,22220,22150,22170,29368
2017/12/6,15:00,22170,22210,22155,22185,32130
2017/12/6,15:15,22200,22200,22200,22200,6288
2017/12/7,16:30,22140,22160,22065,22070,33285
2017/12/7,16:45,22070,22110,22055,22105,17238
2017/12/7,17:00,22105,22135,22075,22130,21353
2017/12/7,17:15,22130,22180,22120,22180,17331
2017/12/7,17:30,22180,22180,22145,22175,11786
2017/12/7,17:45,22175,22190,22165,22185,9267
2017/12/7,18:00,22185,22215,22170,22205,11155
2017/12/7,18:15,22205,22215,22190,22195,8946
2017/12/7,18:30,22195,22195,22150,22155,11183
2017/12/7,18:45,22155,22160,22120,22130,13080
2017/12/7,19:00,22130,22135,22110,22130,8644
2017/12/7,19:15,22125,22135,22090,22090,10929
2017/12/7,19:30,22090,22155,22090,22150,11706
2017/12/7,19:45,22150,22170,22140,22145,8876
2017/12/7,20:00,22145,22165,22135,22165,4291
2017/12/7,20:15,22165,22185,22160,22170,5016
2017/12/7,20:30,22170,22170,22150,22155,2931
2017/12/7,20:45,22155,22180,22150,22170,2580
2017/12/7,21:00,22170,22185,22170,22180,3562
2017/12/7,21:15,22185,22190,22130,22140,7199
2017/12/7,21:30,22140,22160,22135,22150,3901
2017/12/7,21:45,22150,22170,22145,22165,4700
2017/12/7,22:00,22165,22175,22150,22160,3970
2017/12/7,22:15,22155,22170,22135,22135,6248
2017/12/7,22:30,22135,22140,22110,22135,9841
2017/12/7,22:45,22135,22170,22130,22165,10388
2017/12/7,23:00,22165,22200,22160,22185,10696
2017/12/7,23:15,22190,22195,22170,22180,5273
2017/12/7,23:30,22185,22210,22160,22205,17845
2017/12/7,23:45,22205,22210,22150,22195,15814
2017/12/7,0:00,22195,22235,22195,22210,18236
2017/12/7,0:15,22210,22220,22185,22205,15551
2017/12/7,0:30,22205,22225,22185,22205,14620
2017/12/7,0:45,22210,22285,22205,22285,20890
2017/12/7,1:00,22285,22290,22255,22275,10123
2017/12/7,1:15,22275,22305,22255,22260,13205
2017/12/7,1:30,22265,22300,22260,22290,9227
2017/12/7,1:45,22290,22320,22270,22275,9206
2017/12/7,2:00,22275,22290,22260,22280,4278
2017/12/7,2:15,22280,22280,22250,22255,5785
2017/12/7,2:30,22250,22270,22250,22270,5372
2017/12/7,2:45,22270,22280,22260,22270,3072
2017/12/7,3:00,22275,22275,22250,22255,1931
2017/12/7,3:15,22255,22270,22245,22255,2337
2017/12/7,3:30,22260,22290,22250,22270,2898
2017/12/7,3:45,22270,22270,22260,22265,2260
2017/12/7,4:00,22265,22280,22255,22260,3538
